189.9#4.41#1447804247.67#00:50, 18. Nov 2015
189.8#4.39#1447811411.99#02:50, 18. Nov 2015
189.1#4.44#1447818575.52#04:49, 18. Nov 2015
189.8#4.39#1447825738.63#06:48, 18. Nov 2015
189.8#4.41#1447832901.07#08:48, 18. Nov 2015
189.8#4.34#1447840063.83#10:47, 18. Nov 2015
189.4#4.37#1447847227.72#12:47, 18. Nov 2015
190.0#4.4#1447854393.66#14:46, 18. Nov 2015
189.4#4.37#1447861562.69#16:46, 18. Nov 2015
189.9#4.39#1447868732.03#18:45, 18. Nov 2015
189.4#4.36#1447875899.91#20:44, 18. Nov 2015
189.4#4.4#1447883066.26#22:44, 18. Nov 2015
189.9#4.42#1447890231.32#00:43, 19. Nov 2015
189.9#4.38#1447897394.95#02:43, 19. Nov 2015
189.3#4.38#1447904558.1#04:42, 19. Nov 2015
189.9#4.38#1447911720.64#06:42, 19. Nov 2015
189.9#4.39#1447918882.72#08:41, 19. Nov 2015
189.3#4.43#1447926044.54#10:40, 19. Nov 2015
189.4#4.39#1447933207.51#12:40, 19. Nov 2015
189.4#4.38#1447940372.31#14:39, 19. Nov 2015
189.9#4.39#1447947538.26#16:38, 19. Nov 2015
189.3#4.38#1447954704.0#18:38, 19. Nov 2015
189.8#4.36#1447961868.81#20:37, 19. Nov 2015
189.8#4.42#1447969032.92#22:37, 19. Nov 2015
189.7#4.38#1447976196.33#00:36, 20. Nov 2015
189.7#4.34#1447983359.01#02:35, 20. Nov 2015
189.0#4.32#1447990520.97#04:35, 20. Nov 2015
189.6#4.36#1447997682.77#06:34, 20. Nov 2015
189.0#4.37#1448004844.28#08:34, 20. Nov 2015
187.5#4.38#1448012005.77#10:33, 20. Nov 2015
186.5#4.42#1448019167.38#12:32, 20. Nov 2015
188.0#4.38#1448026329.56#14:32, 20. Nov 2015
190.0#4.42#1448033491.94#16:31, 20. Nov 2015
190.0#4.37#1448040654.5#18:30, 20. Nov 2015
187.3#4.41#1448047817.15#20:30, 20. Nov 2015
187.9#4.45#1448054979.5#22:29, 20. Nov 2015
187.9#4.34#1448062141.9#00:29, 21. Nov 2015
188.0#4.4#1448069304.46#02:28, 21. Nov 2015
188.2#4.37#1448076467.02#04:27, 21. Nov 2015
188.4#4.36#1448083629.89#06:27, 21. Nov 2015
188.5#4.42#1448090792.7#08:26, 21. Nov 2015
189.1#4.41#1448097954.64#10:25, 21. Nov 2015
190.1#4.41#1448105100.0#12:25, 21. Nov 2015
204#4.52#1451859875#23:20, 03. Jan 2016
203#4.52#1451859875#23:21, 03. Jan 2016
202#4.52#1451859875#23:22, 03. Jan 2016
201#4.52#1451859875#23:23, 03. Jan 2016
200#4.52#1451859875#23:24, 03. Jan 2016
195#4.10#1452674993#06:25, 13. Jan 2016
193#3.50#1452674993#07:25, 13. Jan 2016
191#2.90#1452674993#08:25, 13. Jan 2016
190#2.10#1452674993#09:25, 13. Jan 2016
